序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
721034,接收,13:21:09.990.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C9 00 12 05 32 ,
721035,接收,13:21:09.990.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F D1 00 12 05 32 ,
721036,接收,13:21:10.006.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F DB 00 12 05 32 ,
721037,接收,13:21:10.022.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F E0 00 12 05 32 ,
721038,接收,13:21:10.022.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F E5 00 12 05 32 ,
721039,接收,13:21:10.037.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F E0 00 12 05 32 ,
721040,接收,13:21:10.053.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CF 00 12 05 32 ,
721041,接收,13:21:10.053.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721042,接收,13:21:10.068.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
721043,接收,13:21:10.083.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C9 00 12 05 32 ,
721044,接收,13:21:10.083.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CB 00 12 05 32 ,
721045,接收,13:21:10.100.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CB 00 12 05 32 ,
721046,接收,13:21:10.100.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
721047,接收,13:21:10.115.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AF 00 12 05 32 ,
721048,接收,13:21:10.131.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F 9E 00 12 05 32 ,
721049,接收,13:21:10.131.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F 9E 00 12 05 32 ,
721050,接收,13:21:10.147.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A9 00 12 05 32 ,
721051,接收,13:21:10.162.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B4 00 12 05 32 ,
