序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
1769569,接收,14:43:37.850.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1D 00 12 05 32 ,
1769570,接收,14:43:37.865.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 19 00 12 05 32 ,
1769571,接收,14:43:37.881.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1E 00 12 05 32 ,
1769572,接收,14:43:37.881.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769573,接收,14:43:37.896.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769574,接收,14:43:37.896.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 27 00 12 05 32 ,
1769575,接收,14:43:37.911.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 27 00 12 05 32 ,
1769576,接收,14:43:37.926.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769577,接收,14:43:37.926.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769578,接收,14:43:37.942.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769579,接收,14:43:37.958.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769580,接收,14:43:37.958.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769581,接收,14:43:37.973.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769582,接收,14:43:37.988.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 23 00 12 05 32 ,
1769583,接收,14:43:37.988.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1C 00 12 05 32 ,
1769584,接收,14:43:38.004.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 15 00 12 05 32 ,
1769585,接收,14:43:38.020.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0C 00 12 05 32 ,
1769586,接收,14:43:38.020.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 07 00 12 05 32 ,
1769587,接收,14:43:38.035.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 07 00 12 05 32 ,
1769588,接收,14:43:38.035.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0B 00 12 05 32 ,
1769589,接收,14:43:38.051.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 12 00 12 05 32 ,
