序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
3417241,接收,19:57:22.914.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417242,接收,19:57:22.930.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417243,接收,19:57:22.947.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417244,接收,19:57:22.947.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417245,接收,19:57:22.962.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 03 00 12 05 32 ,
3417246,接收,19:57:22.962.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417247,接收,19:57:22.978.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417248,接收,19:57:22.994.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417249,接收,19:57:22.994.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417250,接收,19:57:23.010.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417251,接收,19:57:23.025.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417252,接收,19:57:23.025.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417253,接收,19:57:23.041.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417254,接收,19:57:23.041.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417255,接收,19:57:23.056.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417256,接收,19:57:23.072.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417257,接收,19:57:23.072.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417258,接收,19:57:23.088.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417259,接收,19:57:23.103.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417260,接收,19:57:23.103.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417261,接收,19:57:23.118.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417262,接收,19:57:23.134.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417263,接收,19:57:23.134.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417264,接收,19:57:23.149.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417265,接收,19:57:23.165.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417266,接收,19:57:23.165.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417267,接收,19:57:23.180.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417268,接收,19:57:23.180.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417269,接收,19:57:23.197.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417270,接收,19:57:23.213.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417271,接收,19:57:23.213.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417272,接收,19:57:23.228.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417273,接收,19:57:23.243.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417274,接收,19:57:23.243.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417275,接收,19:57:23.259.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417276,接收,19:57:23.275.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417277,接收,19:57:23.275.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417278,接收,19:57:23.290.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417279,接收,19:57:23.290.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417280,接收,19:57:23.305.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417281,接收,19:57:23.322.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417282,接收,19:57:23.322.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417283,接收,19:57:23.336.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417284,接收,19:57:23.353.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417285,接收,19:57:23.353.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417286,接收,19:57:23.369.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417287,接收,19:57:23.385.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417288,接收,19:57:23.385.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417289,接收,19:57:23.400.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417290,接收,19:57:23.400.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417291,接收,19:57:23.416.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417292,接收,19:57:23.432.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417293,接收,19:57:23.432.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417294,接收,19:57:23.447.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417295,接收,19:57:23.463.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417296,接收,19:57:23.463.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417297,接收,19:57:23.478.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417298,接收,19:57:23.494.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417299,接收,19:57:23.494.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417300,接收,19:57:23.509.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417301,接收,19:57:23.509.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417302,接收,19:57:23.525.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417303,接收,19:57:23.541.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417304,接收,19:57:23.541.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417305,接收,19:57:23.557.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417306,接收,19:57:23.572.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417307,接收,19:57:23.572.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417308,接收,19:57:23.588.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417309,接收,19:57:23.603.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417310,接收,19:57:23.603.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 03 00 12 05 32 ,
3417311,接收,19:57:23.619.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 03 00 12 05 32 ,
3417312,接收,19:57:23.619.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417313,接收,19:57:23.635.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417314,接收,19:57:23.651.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417315,接收,19:57:23.651.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417316,接收,19:57:23.666.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417317,接收,19:57:23.681.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417318,接收,19:57:23.681.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417319,接收,19:57:23.697.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417320,接收,19:57:23.697.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417321,接收,19:57:23.714.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417322,接收,19:57:23.729.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417323,接收,19:57:23.729.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417324,接收,19:57:23.745.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417325,接收,19:57:23.761.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417326,接收,19:57:23.761.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417327,接收,19:57:23.777.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417328,接收,19:57:23.778.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417329,接收,19:57:23.793.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417330,接收,19:57:23.809.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417331,接收,19:57:23.809.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417332,接收,19:57:23.825.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417333,接收,19:57:23.839.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417334,接收,19:57:23.839.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417335,接收,19:57:23.856.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417336,接收,19:57:23.871.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417337,接收,19:57:23.871.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417338,接收,19:57:23.887.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417339,接收,19:57:23.902.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417340,接收,19:57:23.902.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417341,接收,19:57:23.918.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417342,接收,19:57:23.918.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417343,接收,19:57:23.934.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417344,接收,19:57:23.949.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417345,接收,19:57:23.949.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417346,接收,19:57:23.963.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417347,接收,19:57:23.979.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417348,接收,19:57:23.979.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417349,接收,19:57:23.995.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417350,接收,19:57:24.011.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417351,接收,19:57:24.011.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417352,接收,19:57:24.026.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417353,接收,19:57:24.040.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417354,接收,19:57:24.040.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417355,接收,19:57:24.057.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417356,接收,19:57:24.058.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417357,接收,19:57:24.073.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417358,接收,19:57:24.088.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417359,接收,19:57:24.088.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417360,接收,19:57:24.104.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417361,接收,19:57:24.119.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417362,接收,19:57:24.119.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417363,接收,19:57:24.135.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417364,接收,19:57:24.150.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417365,接收,19:57:24.150.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417366,接收,19:57:24.165.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417367,接收,19:57:24.181.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417368,接收,19:57:24.181.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417369,接收,19:57:24.195.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417370,接收,19:57:24.211.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417371,接收,19:57:24.211.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417372,接收,19:57:24.227.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417373,接收,19:57:24.227.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417374,接收,19:57:24.242.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417375,接收,19:57:24.257.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417376,接收,19:57:24.257.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417377,接收,19:57:24.272.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417378,接收,19:57:24.289.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417379,接收,19:57:24.289.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417380,接收,19:57:24.304.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417381,接收,19:57:24.319.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417382,接收,19:57:24.319.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417383,接收,19:57:24.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417384,接收,19:57:24.349.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417385,接收,19:57:24.349.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417386,接收,19:57:24.365.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417387,接收,19:57:24.380.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417388,接收,19:57:24.380.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417389,接收,19:57:24.395.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417390,接收,19:57:24.395.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417391,接收,19:57:24.411.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417392,接收,19:57:24.426.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417393,接收,19:57:24.426.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417394,接收,19:57:24.443.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417395,接收,19:57:24.458.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417396,接收,19:57:24.458.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417397,接收,19:57:24.475.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417398,接收,19:57:24.491.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417399,接收,19:57:24.491.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417400,接收,19:57:24.506.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417401,接收,19:57:24.506.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417402,接收,19:57:24.521.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417403,接收,19:57:24.537.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417404,接收,19:57:24.537.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417405,接收,19:57:24.553.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417406,接收,19:57:24.568.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417407,接收,19:57:24.568.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417408,接收,19:57:24.583.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417409,接收,19:57:24.600.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417410,接收,19:57:24.600.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417411,接收,19:57:24.615.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417412,接收,19:57:24.615.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417413,接收,19:57:24.630.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417414,接收,19:57:24.646.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417415,接收,19:57:24.646.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417416,接收,19:57:24.662.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417417,接收,19:57:24.677.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 03 00 12 05 32 ,
3417418,接收,19:57:24.677.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 04 00 12 05 32 ,
3417419,接收,19:57:24.694.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 03 00 12 05 32 ,
3417420,接收,19:57:24.709.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417421,接收,19:57:24.709.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417422,接收,19:57:24.725.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417423,接收,19:57:24.725.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417424,接收,19:57:24.742.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417425,接收,19:57:24.757.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417426,接收,19:57:24.757.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417427,接收,19:57:24.773.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417428,接收,19:57:24.789.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 02 00 12 05 32 ,
3417429,接收,19:57:24.789.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417430,接收,19:57:24.805.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417431,接收,19:57:24.805.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417432,接收,19:57:24.820.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417433,接收,19:57:24.836.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417434,接收,19:57:24.836.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417435,接收,19:57:24.851.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417436,接收,19:57:24.866.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417437,接收,19:57:24.866.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417438,接收,19:57:24.882.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417439,接收,19:57:24.898.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417440,接收,19:57:24.898.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417441,接收,19:57:24.913.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417442,接收,19:57:24.928.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417443,接收,19:57:24.928.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417444,接收,19:57:24.943.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417445,接收,19:57:24.958.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417446,接收,19:57:24.958.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417447,接收,19:57:24.974.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417448,接收,19:57:24.974.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417449,接收,19:57:24.990.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417450,接收,19:57:25.006.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417451,接收,19:57:25.006.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417452,接收,19:57:25.022.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417453,接收,19:57:25.038.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417454,接收,19:57:25.038.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417455,接收,19:57:25.054.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417456,接收,19:57:25.054.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417457,接收,19:57:25.069.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417458,接收,19:57:25.085.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417459,接收,19:57:25.085.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417460,接收,19:57:25.100.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417461,接收,19:57:25.115.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417462,接收,19:57:25.115.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417463,接收,19:57:25.131.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417464,接收,19:57:25.146.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417465,接收,19:57:25.146.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417466,接收,19:57:25.162.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417467,接收,19:57:25.177.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417468,接收,19:57:25.177.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417469,接收,19:57:25.193.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417470,接收,19:57:25.193.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FE 00 12 05 32 ,
3417471,接收,19:57:25.207.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417472,接收,19:57:25.223.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417473,接收,19:57:25.223.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
3417474,接收,19:57:25.238.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417475,接收,19:57:25.254.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FB 00 12 05 32 ,
3417476,接收,19:57:25.254.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF F9 00 12 05 32 ,
3417477,接收,19:57:25.270.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FA 00 12 05 32 ,
3417478,接收,19:57:25.286.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FC 00 12 05 32 ,
3417479,接收,19:57:25.286.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FD 00 12 05 32 ,
3417480,接收,19:57:25.302.0,0x000003c2,标准帧,数据帧,0x08,7F FF FF FF 00 12 05 32 ,
3417481,接收,19:57:25.316.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 01 00 12 05 32 ,
3417482,接收,19:57:25.316.0,0x000003c2,标准帧,数据帧,0x08,80 00 00 00 00 12 05 32 ,
