序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
786553,接收,11:45:45.700.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 18 00 12 05 32 ,
786554,接收,11:45:45.700.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 17 00 12 05 32 ,
786555,接收,11:45:45.716.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 19 00 12 05 32 ,
786556,接收,11:45:45.717.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 21 00 12 05 32 ,
786557,接收,11:45:45.732.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2A 00 12 05 32 ,
786558,接收,11:45:45.748.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 27 00 12 05 32 ,
786559,接收,11:45:45.748.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 24 00 12 05 32 ,
786560,接收,11:45:45.763.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 23 00 12 05 32 ,
786561,接收,11:45:45.778.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 25 00 12 05 32 ,
786562,接收,11:45:45.778.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 23 00 12 05 32 ,
786563,接收,11:45:45.794.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 26 00 12 05 32 ,
786564,接收,11:45:45.810.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 32 00 12 05 32 ,
786565,接收,11:45:45.810.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3C 00 12 05 32 ,
786566,接收,11:45:45.826.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 39 00 12 05 32 ,
786567,接收,11:45:45.827.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2A 00 12 05 32 ,
786568,接收,11:45:45.842.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1F 00 12 05 32 ,
786569,接收,11:45:45.857.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 18 00 12 05 32 ,
786570,接收,11:45:45.857.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1C 00 12 05 32 ,
786571,接收,11:45:45.873.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2A 00 12 05 32 ,
786572,接收,11:45:45.888.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 35 00 12 05 32 ,
786573,接收,11:45:45.888.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 38 00 12 05 32 ,
786574,接收,11:45:45.903.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 38 00 12 05 32 ,
786575,接收,11:45:45.918.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3F 00 12 05 32 ,
786576,接收,11:45:45.918.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 42 00 12 05 32 ,
786577,接收,11:45:45.935.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3D 00 12 05 32 ,
786578,接收,11:45:45.950.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 37 00 12 05 32 ,
786579,接收,11:45:45.950.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 37 00 12 05 32 ,
786580,接收,11:45:45.966.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 36 00 12 05 32 ,
786581,接收,11:45:45.966.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786582,接收,11:45:45.982.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 18 00 12 05 32 ,
786583,接收,11:45:45.997.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 0D 00 12 05 32 ,
786584,接收,11:45:45.997.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 10 00 12 05 32 ,
786585,接收,11:45:46.014.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1A 00 12 05 32 ,
786586,接收,11:45:46.029.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 28 00 12 05 32 ,
786587,接收,11:45:46.029.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2F 00 12 05 32 ,
786588,接收,11:45:46.045.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2B 00 12 05 32 ,
786589,接收,11:45:46.045.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1C 00 12 05 32 ,
786590,接收,11:45:46.060.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 15 00 12 05 32 ,
786591,接收,11:45:46.076.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1D 00 12 05 32 ,
786592,接收,11:45:46.076.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2A 00 12 05 32 ,
786593,接收,11:45:46.091.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 33 00 12 05 32 ,
786594,接收,11:45:46.107.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 32 00 12 05 32 ,
786595,接收,11:45:46.107.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2E 00 12 05 32 ,
786596,接收,11:45:46.122.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 29 00 12 05 32 ,
786597,接收,11:45:46.138.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 26 00 12 05 32 ,
786598,接收,11:45:46.138.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 28 00 12 05 32 ,
786599,接收,11:45:46.153.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2E 00 12 05 32 ,
786600,接收,11:45:46.169.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 34 00 12 05 32 ,
786601,接收,11:45:46.169.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 33 00 12 05 32 ,
786602,接收,11:45:46.185.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2F 00 12 05 32 ,
786603,接收,11:45:46.185.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2D 00 12 05 32 ,
786604,接收,11:45:46.201.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 30 00 12 05 32 ,
786605,接收,11:45:46.215.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 32 00 12 05 32 ,
