序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
2621568,接收,16:29:06.131.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
2621569,接收,16:29:06.146.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 09 00 12 05 32 ,
2621570,接收,16:29:06.162.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 11 00 12 05 32 ,
2621571,接收,16:29:06.162.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1E 00 12 05 32 ,
2621572,接收,16:29:06.178.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 25 00 12 05 32 ,
2621573,接收,16:29:06.194.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 2A 00 12 05 32 ,
2621574,接收,16:29:06.194.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 2B 00 12 05 32 ,
2621575,接收,16:29:06.208.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 27 00 12 05 32 ,
2621576,接收,16:29:06.224.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 20 00 12 05 32 ,
2621577,接收,16:29:06.224.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 19 00 12 05 32 ,
2621578,接收,16:29:06.240.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 17 00 12 05 32 ,
2621579,接收,16:29:06.240.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 16 00 12 05 32 ,
2621580,接收,16:29:06.256.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 13 00 12 05 32 ,
2621581,接收,16:29:06.272.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 12 00 12 05 32 ,
2621582,接收,16:29:06.272.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 17 00 12 05 32 ,
2621583,接收,16:29:06.288.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1E 00 12 05 32 ,
2621584,接收,16:29:06.303.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 20 00 12 05 32 ,
2621585,接收,16:29:06.303.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1A 00 12 05 32 ,
2621586,接收,16:29:06.318.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0E 00 12 05 32 ,
2621587,接收,16:29:06.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 08 00 12 05 32 ,
2621588,接收,16:29:06.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 03 00 12 05 32 ,
2621589,接收,16:29:06.349.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FE 00 12 05 32 ,
2621590,接收,16:29:06.350.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FB 00 12 05 32 ,
2621591,接收,16:29:06.365.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FC 00 12 05 32 ,
2621592,接收,16:29:06.380.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FD 00 12 05 32 ,
2621593,接收,16:29:06.380.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F5 00 12 05 32 ,
2621594,接收,16:29:06.397.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 EE 00 12 05 32 ,
2621595,接收,16:29:06.411.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 E9 00 12 05 32 ,
2621596,接收,16:29:06.411.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 EC 00 12 05 32 ,
2621597,接收,16:29:06.428.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 EE 00 12 05 32 ,
2621598,接收,16:29:06.443.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 EF 00 12 05 32 ,
2621599,接收,16:29:06.443.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F1 00 12 05 32 ,
2621600,接收,16:29:06.459.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F5 00 12 05 32 ,
2621601,接收,16:29:06.459.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F7 00 12 05 32 ,
2621602,接收,16:29:06.475.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F9 00 12 05 32 ,
2621603,接收,16:29:06.490.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FE 00 12 05 32 ,
2621604,接收,16:29:06.490.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 02 00 12 05 32 ,
2621605,接收,16:29:06.505.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 01 00 12 05 32 ,
2621606,接收,16:29:06.521.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FD 00 12 05 32 ,
